#Columns: article key	in degree in context age-tapered	in degree in context	in degree out of context	in degree out of context age tapered	tf-idf score (-1.0 if it is the article itself)	title	year	"cited by article (1 if cited, 0 if not, -1 if article itself)"	"included in who to call (1 if included, 0 if not)"	author number																																																																																																																																																																																																																																																																																																																																														
2550199	0.086956522	2	2.47826087	57	0	DIFFUSIONAL LIMITS TO THE CONSUMPTION OF ATMOSPHERIC METHANE BY SOILS	1993	0	0		1	"STRIEGL, RG"		striegl_rg																																																																																																																																																																																																																																																																																																																																										
2550200	0.043478261	1	0.782608696	18	0	METHANE FLUXES IN A NORTHERN HARDWOOD FOREST ECOSYSTEM IN RELATION TO ACID PRECIPITATION	1993	0	0		3	"FAHEY, TJ"		fahey_tj		2	"SIMMONS, JA"		simmons_ja		1	"YAVITT, JB"		yavitt_jb																																																																																																																																																																																																																																																																																																																																
2550201	0.043478261	1	0.217391304	5	0	THE IMPACT OF THE FUTURE SCENARIOS FOR METHANE AND OTHER CHEMICALLY ACTIVE GASES ON THE GWP OF METHANE	1993	0	0		1	"BRUHL, C"		bruhl_c_2																																																																																																																																																																																																																																																																																																																																										
2550202	0.173913043	4	3.043478261	70	0	CLIMATE EFFECTS OF ATMOSPHERIC METHANE	1993	0	0		3	"BRUHL, C"		bruhl_c_2		2	"CRUTZEN, PJ"		crutzen_pj		1	"LELIEVELD, J"		lelieveld_j_1																																																																																																																																																																																																																																																																																																																																
2550205	0.130434783	3	1.086956522	25	0	"SCALE PROBLEMS IN GLOBAL TROPOSPHERIC CHEMISTRY MODELING - COMPARISON OF RESULTS OBTAINED WITH A 3-DIMENSIONAL MODEL, ADOPTING LONGITUDINALLY UNIFORM AND VARYING EMISSIONS OF NOX AND NMHC"	1993	0	0		2	"CRUTZEN, PJ"		crutzen_pj		1	"KANAKIDOU, M"		kanakidou_m_1																																																																																																																																																																																																																																																																																																																																					
2550206	0.608695652	14	1.695652174	39	0	DECREASING TREND OF METHANE - UNPREDICTABILITY OF FUTURE CONCENTRATIONS	1993	0	0		1	"KHALIL, MAK"		khalil_mak		2	"RASMUSSEN, RA"		rasmussen_ra																																																																																																																																																																																																																																																																																																																																					
2551083	0.043478261	1	1.47826087	34	0	INTERMOLECULAR AND INTRAMOLECULAR ISOTOPE CORRELATIONS IN ORGANIC-COMPOUNDS AS A CRITERION FOR AUTHENTICITY IDENTIFICATION AND ORIGIN ASSIGNMENT	1993	0	0		2	"BUTZENLECHNER, M"		butzenlechner_m_1		6	"KEMPE, K"		kempe_k_3		5	"KEXEL, H"		kexel_h_1		3	"ROSSMANN, A"		rossmann_a_3		1	"SCHMIDT, HL"		schmidt_hl		4	"SCHWARZ, S"		schwarz_s_131																																																																																																																																																																																																																																																																																																																	
2553295	0.086956522	2	1.52173913	35	0.43202734	EQUILIBRIUM-ANALYSIS OF CARBON POOLS AND FLUXES OF FOREST BIOMES IN THE FORMER SOVIET-UNION	1993	0	0		1	"KOLCHUGINA, TP"		kolchugina_tp		2	"VINSON, TS"		vinson_ts																																																																																																																																																																																																																																																																																																																																					
2557161	0.043478261	1	4.608695652	106	0	A PREVIOUSLY UNRECOGNIZED LATE-GLACIAL COLD EVENT IN EASTERN NORTH-AMERICA	1993	0	0		4	"CWYNAR, LC"		cwynar_lc		1	"LEVESQUE, AJ"		levesque_aj		2	"MAYLE, FE"		mayle_fe		3	"WALKER, IR"		walker_ir																																																																																																																																																																																																																																																																																																																											
2557367	0.173913043	4	2.608695652	60	0.346757889	"FREE AIR CARBON-DIOXIDE ENRICHMENT - DEVELOPMENT, PROGRESS, RESULTS"	1993	0	0		1	"HENDREY, GR"		hendrey_gr		2	"LEWIN, KF"		lewin_kf		3	"NAGY, J"		nagy_j_12																																																																																																																																																																																																																																																																																																																																
2557370	0.043478261	1	3.043478261	70	0	EFFECTS OF INCREASING ATMOSPHERIC CO2 ON VEGETATION	1993	0	0		4	"IDSO, SB"		idso_sb		1	"KIMBALL, BA"		kimball_ba		2	"MAUNEY, JR"		mauney_jr		3	"NAKAYAMA, FS"		nakayama_fs																																																																																																																																																																																																																																																																																																																											
2557371	0.086956522	2	18.34782609	422	0	INTERSPECIFIC VARIATION IN THE GROWTH-RESPONSE OF PLANTS TO AN ELEVATED AMBIENT CO2 CONCENTRATION	1993	0	0		1	"POORTER, H"		poorter_h_1																																																																																																																																																																																																																																																																																																																																										
2557376	0.043478261	1	2.956521739	68	0	INCREASING CO2 AND PLANT-PLANT INTERACTIONS - EFFECTS ON NATURAL VEGETATION	1993	0	0		1	"JOHNSON, HB"		johnson_hb		3	"MAYEUX, HS"		mayeux_hs		2	"POLLEY, HW"		polley_hw																																																																																																																																																																																																																																																																																																																																
2557379	0.043478261	1	0.608695652	14	0	INTERACTION BETWEEN ELEVATED ATMOSPHERIC CONCENTRATION OF CO2 AND HUMIDITY ON PLANT-GROWTH - COMPARISON BETWEEN COTTON AND RADISH	1993	0	0		1	"WONG, SC"		wong_sc																																																																																																																																																																																																																																																																																																																																										
2557385	0.130434783	3	0.391304348	9	0.301035523	RESPONSE OF THE TERRESTRIAL BIOSPHERE TO GLOBAL CLIMATE CHANGE AND HUMAN PERTURBATION	1993	0	0		1	"SCHLESINGER, WH"		schlesinger_wh																																																																																																																																																																																																																																																																																																																																										
2557412	0.043478261	1	1.52173913	35	0.05891791	"FOREST ECOSYSTEM DYNAMICS - LINKING FOREST SUCCESSION, SOIL PROCESS AND RADIATION MODELS"	1993	0	0		5	"KNOX, RG"		knox_rg		8	"LAWRENCE, WT"		lawrence_wt		1	"LEVINE, ER"		levine_er		2	"RANSON, KJ"		ranson_kj		6	"SHUGART, HH"		shugart_hh		3	"SMITH, JA"		smith_ja		7	"URBAN, DL"		urban_dl		4	"WILLIAMS, DL"		williams_dl																																																																																																																																																																																																																																																																																																							
2559542	0.043478261	1	6.347826087	146	0	REGULATION OF NITRATE AND NITRITE REDUCTASE EXPRESSION IN NICOTIANA-PLUMBAGINIFOLIA LEAVES BY NITROGEN AND CARBON METABOLITES	1993	0	0		5	"CABOCHE, M"		caboche_m_0		3	"LEYDECKER, MT"		leydecker_mt		2	"MOUREAUX, T"		moureaux_t_1		4	"VAUCHERET, H"		vaucheret_h_1		1	"VINCENTZ, M"		vincentz_m_0																																																																																																																																																																																																																																																																																																																						
2572997	0.086956522	2	2.52173913	58	0	PALEOCLIMATIC TRACERS - AN INVESTIGATION USING AN ATMOSPHERIC GENERAL-CIRCULATION MODEL UNDER ICE-AGE CONDITIONS .1. DESERT DUST	1993	0	0		1	"JOUSSAUME, S"		joussaume_s_0																																																																																																																																																																																																																																																																																																																																										
2572999	0.217391304	5	2.826086957	65	0	"THE AGE OF THE AIR IN THE FIRN AND THE ICE AT SUMMIT, GREENLAND"	1993	0	0		3	"ANDRIE, C"		andrie_c_0		2	"BARNOLA, JM"		barnola_jm		4	"LEUENBERGER, M"		leuenberger_m_9		5	"LUDIN, A"		ludin_a_6		6	"RAYNAUD, D"		raynaud_d_6		1	"SCHWANDER, J"		schwander_j_1		7	"STAUFFER, B"		stauffer_b_1																																																																																																																																																																																																																																																																																																												
2573002	0.086956522	2	4.347826087	100	0	THE SEASONAL-VARIATION OF NONMETHANE HYDROCARBONS IN THE FREE TROPOSPHERE OVER THE NORTH-ATLANTIC OCEAN - POSSIBLE EVIDENCE FOR EXTENSIVE REACTION OF HYDROCARBONS WITH THE NITRATE RADICAL	1993	0	0		5	"ANWYL, P"		anwyl_p_0		2	"BLAKE, NJ"		blake_nj		6	"BUTCHER, G"		butcher_g_24		3	"LIGHTMAN, P"		lightman_p_0		4	"MARSH, ARW"		marsh_arw		1	"PENKETT, SA"		penkett_sa																																																																																																																																																																																																																																																																																																																	
2573003	0.173913043	4	3.695652174	85	0	ATMOSPHERIC METHYL-BROMIDE - TRENDS AND GLOBAL MASS BALANCE	1993	0	0		3	"GUNAWARDENA, R"		gunawardena_r_0		1	"KHALIL, MAK"		khalil_mak		2	"RASMUSSEN, RA"		rasmussen_ra																																																																																																																																																																																																																																																																																																																																
2573006	0.043478261	1	7.782608696	179	0	CORRELATION OF OZONE WITH NOY IN PHOTOCHEMICALLY AGED AIR	1993	0	0		6	"ANLAUF, KG"		anlauf_kg		18	"BERRESHEIM, H"		berresheim_h_1		7	"BOTTENHEIM, JW"		bottenheim_jw		13	"BOWERSOX, VC"		bowersox_vc		3	"BUHR, MP"		buhr_mp		19	"DEMERJIAN, KL"		demerjian_kl		5	"FEHSENFELD, FC"		fehsenfeld_fc		14	"MEAGHER, JF"		meagher_jf		12	"NEWMAN, L"		newman_l_102		4	"NORTON, RB"		norton_rb		15	"OLSZYNA, KJ"		olszyna_kj		2	"PARRISH, DD"		parrish_dd		10	"ROBERTS, JM"		roberts_jm		16	"RODGERS, MO"		rodgers_mo		20	"ROYCHOWDHURY, UK"		roychowdhury_uk		8	"TANG, YZ"		tang_yz		11	"TANNER, RL"		tanner_rl		1	"TRAINER, M"		trainer_m_5		17	"WANG, T"		wang_t_290		9	"WIEBE, HA"		wiebe_ha																																																																																																																																																																																																																																											
2580225	0.043478261	1	1.130434783	26	0	SULFUR-DIOXIDE REACTIONS ON ICE SURFACES - IMPLICATIONS FOR DRY DEPOSITION TO SNOW	1993	0	0		1	"CONKLIN, MH"		conklin_mh		3	"LAIRD, SK"		laird_sk		2	"SOMMERFELD, RA"		sommerfeld_ra		4	"VILLINSKI, JE"		villinski_je																																																																																																																																																																																																																																																																																																																											
2583434	0.043478261	1	2.304347826	53	0	"KINETICS OF ELEMENTARY REACTIONS AT LOW-TEMPERATURES - RATE CONSTANTS FOR THE REACTIONS OF OH WITH HCL (298 GREATER-THAN-OR-EQUAL-TO T/K GREATER-THAN-OR-EQUAL-TO 138), CH4 (298 GREATER-THAN-OR-EQUAL-TO T/K GREATER-THAN-OR-EQUAL-TO 178) AND C2H6) (298 GREATER-THAN-OR-EQUAL-TO T/K GREATER-THAN-OR-EQUAL-TO 138)"	1993	0	0		1	"SHARKEY, P"		sharkey_p_90		2	"SMITH, IWM"		smith_iwm																																																																																																																																																																																																																																																																																																																																					
2588763	0.304347826	7	7.130434783	164	0	METHANE PRODUCTION AND CONSUMPTION IN TEMPERATE AND SUB-ARCTIC PEAT SOILS - RESPONSE TO TEMPERATURE AND PH	1993	0	0		3	"DUMONT, R"		dumont_r_46		1	"DUNFIELD, P"		dunfield_p_1		2	"KNOWLES, R"		knowles_r_45		4	"MOORE, TR"		moore_tr																																																																																																																																																																																																																																																																																																																											
2592619	0.217391304	5	4.565217391	105	0	MATHEMATICAL-MODELS OF THE PHOTOSYNTHETIC RESPONSE OF TREE STANDS TO RISING CO2 CONCENTRATIONS AND TEMPERATURES	1993	0	0		1	"MCMURTRIE, RE"		mcmurtrie_re		2	"WANG, YP"		wang_yp																																																																																																																																																																																																																																																																																																																																					
2598322	0.043478261	1	5.130434783	118	0	RADIATIVE CLIMATE FORCING BY THE MOUNT-PINATUBO ERUPTION	1993	0	0		5	"DENN, FM"		denn_fm		6	"DOELLING, DR"		doelling_dr		4	"GIBSON, GG"		gibson_gg		2	"HARRISON, EF"		harrison_ef		1	"MINNIS, P"		minnis_p_1		7	"SMITH, WL"		smith_wl		3	"STOWE, LL"		stowe_ll																																																																																																																																																																																																																																																																																																												
2598328	0.043478261	1	2.347826087	54	0	A 2000-YEAR TREE-RING RECORD OF ANNUAL TEMPERATURES IN THE SIERRA-NEVADA MOUNTAINS	1993	0	0		1	"SCUDERI, LA"		scuderi_la																																																																																																																																																																																																																																																																																																																																										
2600105	0.043478261	1	14.13043478	325	0	PROGNOSTIC EVALUATION OF ASSUMPTIONS USED BY CUMULUS PARAMETERIZATIONS	1993	0	0		1	"GRELL, GA"		grell_ga																																																																																																																																																																																																																																																																																																																																										
2600665	0.130434783	3	0.565217391	13	0	"PURIFICATION AND PROPERTIES OF AN S-ADENOSYLMETHIONINE - 2,4-DISUBSTITUTED PHENOL O-METHYLTRANSFERASE FROM PHANEROCHAETE-CHRYSOSPORIUM"	1993	0	0		1	"COULTER, C"		coulter_c_29		4	"HARPER, DB"		harper_db		2	"KENNEDY, JT"		kennedy_jt		3	"MCROBERTS, WC"		mcroberts_wc																																																																																																																																																																																																																																																																																																																											
2603386	0.086956522	2	2.391304348	55	0	CLIMATIC CONTROLS ON HOLOCENE LAKE-LEVEL CHANGES IN EUROPE	1993	0	0		3	"GUIOT, J"		guiot_j_3		1	"HARRISON, SP"		harrison_sp		2	"PRENTICE, IC"		prentice_ic																																																																																																																																																																																																																																																																																																																																
2607001	0.043478261	1	0.913043478	21	0	"SUBDIVISION OF LATE PLEISTOCENE MORAINES IN THE CORDILLERA BLANCA, PERU, BASED ON ROCK-WEATHERING FEATURES, SOILS, AND RADIOCARBON-DATES"	1993	0	0		1	"RODBELL, DT"		rodbell_dt																																																																																																																																																																																																																																																																																																																																										
2607002	0.043478261	1	2.608695652	60	0	NEOGLACIAL GLACIER FLUCTUATIONS IN THE CANADIAN ROCKIES	1993	0	0		2	"HOLDSWORTH, G"		holdsworth_g_1		1	"LUCKMAN, BH"		luckman_bh		3	"OSBORN, GD"		osborn_gd																																																																																																																																																																																																																																																																																																																																
2607011	0.043478261	1	4.304347826	99	0	A MODEL OF POLLEN SOURCE AREA FOR AN ENTIRE LAKE SURFACE	1993	0	0		1	"SUGITA, S"		sugita_s_25																																																																																																																																																																																																																																																																																																																																										
2607013	0.086956522	2	3.739130435	86	0	A 1000-YEAR RECORD OF TEMPERATURE AND PRECIPITATION IN THE SIERRA-NEVADA	1993	0	0		1	"GRAUMLICH, LJ"		graumlich_lj																																																																																																																																																																																																																																																																																																																																										
2609399	0.043478261	1	0.043478261	1	0	METHANE PRODUCTION BY SHEEP AND CATTLE IN AUSTRALIA	1993	0	0		1	"MINSON, DJ"		minson_dj																																																																																																																																																																																																																																																																																																																																										
2617352	0.043478261	1	1.130434783	26	0	WATER EXTRACTION BY GRAIN-SORGHUM IN A SUBHUMID ENVIRONMENT .1. ANALYSIS OF THE WATER EXTRACTION PATTERN	1993	0	0		2	"FUKAI, S"		fukai_s_33		4	"HAMMER, GL"		hammer_gl		3	"LUDLOW, MM"		ludlow_mm		1	"ROBERTSON, MJ"		robertson_mj																																																																																																																																																																																																																																																																																																																											
2625332	0.086956522	2	0.782608696	18	0.020371797	A MODEL ANALYSIS OF THE INFLUENCE OF ROOT AND FOLIAGE ALLOCATION ON FOREST PRODUCTION AND COMPETITION BETWEEN TREES	1993	0	0		1	"KING, DA"		king_da																																																																																																																																																																																																																																																																																																																																										
2626554	0.086956522	2	4.913043478	113	0	ELEVATED CO2 AND PLANT NITROGEN-USE - IS REDUCED TISSUE NITROGEN CONCENTRATION SIZE-DEPENDENT	1993	0	0		3	"BAZZAZ, FA"		bazzaz_fa		1	"COLEMAN, JS"		coleman_js		2	"MCCONNAUGHAY, KDM"		mcconnaughay_kdm																																																																																																																																																																																																																																																																																																																																
2640725	0.130434783	3	0.739130435	17	0	OBSERVATIONAL AND MODELING STUDIES OF AMAZONIA INTERANNUAL CLIMATE VARIABILITY	1993	0	0		2	"DRUYAN, LM"		druyan_lm		3	"HASTENRATH, S"		hastenrath_s_1		1	"MARENGO, JA"		marengo_ja																																																																																																																																																																																																																																																																																																																																
2641458	0.043478261	1	0.217391304	5	0	ECOLOGISTS PUT SOME LIFE INTO MODELS OF A CHANGING WORLD	1993	0	0		1	"BASKIN, Y"		baskin_y																																																																																																																																																																																																																																																																																																																																										
2648441	0.043478261	1	2.652173913	61	0	PHOTOSYNTHETIC ACCLIMATION AND NITROGEN PARTITIONING WITHIN A LUCERNE CANOPY .1. CANOPY CHARACTERISTICS	1993	0	0		1	"EVANS, JR"		evans_jr																																																																																																																																																																																																																																																																																																																																										
2648443	0.043478261	1	0.608695652	14	0	LEAF GROWTH AND PHOTOSYNTHETIC RESPONSE TO NITROGEN AND PHOSPHORUS IN SEEDLING TREES OF GMELINA-ARBOREA	1993	0	0		1	"CROMER, RN"		cromer_rn		2	"KRIEDEMANN, PE"		kriedemann_pe		3	"SANDS, PJ"		sands_pj		4	"STEWART, LG"		stewart_lg																																																																																																																																																																																																																																																																																																																											
2650065	0.043478261	1	3.217391304	74	0	WINTER BIOTIC ACTIVITY AND PRODUCTION OF CO2 IN SIBERIAN SOILS - A FACTOR IN THE GREENHOUSE-EFFECT	1993	0	0		4	"DAVIODOVA, AI"		daviodova_ai		3	"DAVIODOV, SP"		daviodov_sp		8	"PROSIANNIKOVA, OV"		prosiannikova_ov		7	"PROSIANNIKOV, SF"		prosiannikov_sf		9	"SEMILETOVA, IV"		semiletova_iv		10	"SEMILETOV, IP"		semiletov_ip		6	"VOROPAEVA, ZV"		voropaeva_zv		5	"VOROPAEV, YV"		voropaev_yv		2	"ZIMOVA, GM"		zimova_gm		1	"ZIMOV, SA"		zimov_sa																																																																																																																																																																																																																																																																																													
2650079	0.260869565	6	1.913043478	44	0	FEASIBILITY OF DETERMINING SURFACE EMISSIONS OF TRACE GASES USING AN INVERSE METHOD IN A 3-DIMENSIONAL CHEMICAL-TRANSPORT MODEL	1993	0	0		1	"HARTLEY, D"		hartley_d_43		2	"PRINN, R"		prinn_r_2																																																																																																																																																																																																																																																																																																																																					
2652147	0.086956522	2	1.260869565	29	0	ROLE OF SULFUR PHOTOCHEMISTRY IN TROPICAL OZONE CHANGES AFTER THE ERUPTION OF MOUNT PINATUBO	1993	0	0		1	"BEKKI, S"		bekki_s_1		3	"PYLE, JA"		pyle_ja		2	"TOUMI, R"		toumi_r_3																																																																																																																																																																																																																																																																																																																																
2652522	0.043478261	1	0.52173913	12	0	ON THE USE OF THE INFERENTIAL TECHNIQUE TO ESTIMATE DRY DEPOSITION OF SO2	1993	0	0		1	"MATT, DR"		matt_dr		2	"MEYERS, TP"		meyers_tp																																																																																																																																																																																																																																																																																																																																					
2655343	0.130434783	3	3.217391304	74	0.057018347	A PHYSIOLOGY-BASED GAP MODEL OF FOREST DYNAMICS	1993	0	0		1	"FRIEND, AD"		friend_ad		3	"RUNNING, SW"		running_sw		2	"SCHUGART, HH"		schugart_hh																																																																																																																																																																																																																																																																																																																																
2664569	0.043478261	1	1.47826087	34	0	EFFECT OF CLOUDS ON THE PHOTODISSOCIATION OF NO2 - OBSERVATIONS AND MODELING	1993	0	0		2	"DUYNKERKE, PG"		duynkerke_pg		1	"VANWEELE, M"		vanweele_m_0																																																																																																																																																																																																																																																																																																																																					
2668727	0.043478261	1	0.260869565	6	0	EXPANDING GLOBAL FOREST MANAGEMENT - AN EASY 1ST PROPOSAL	1993	0	0		3	"DIXON, RK"		dixon_rk		2	"MEGANCK, RA"		meganck_ra		1	"WINJUM, JK"		winjum_jk																																																																																																																																																																																																																																																																																																																																
2675582	0.043478261	1	0.956521739	22	0	2 INDEXES TO CHARACTERIZE TEMPORAL PATTERNS IN THE SPECTRAL RESPONSE OF VEGETATION	1993	0	0		1	"SAMSON, SA"		samson_sa																																																																																																																																																																																																																																																																																																																																										
2679238	0.043478261	1	9.826086957	226	0	ORGANIC-CARBON IN SOILS OF THE WORLD	1993	0	0		1	"ESWARAN, H"		eswaran_h		3	"REICH, P"		reich_p		2	"VANDENBERG, E"		vandenberg_e																																																																																																																																																																																																																																																																																																																																
2686610	0.086956522	2	1.434782609	33	0	A COMPILATION OF INVENTORIES OF EMISSIONS TO THE ATMOSPHERE	1993	0	0		2	"BATES, TS"		bates_ts		3	"BOUWMAN, AF"		bouwman_af		4	"CUNNOLD, D"		cunnold_d		5	"DIGNON, J"		dignon_j		6	"FUNG, I"		fung_i		1	"GRAEDEL, TE"		graedel_te		7	"JACOB, DJ"		jacob_dj		8	"LAMB, BK"		lamb_bk		9	"LOGAN, JA"		logan_ja		10	"MARLAND, G"		marland_g		11	"MIDDLETON, P"		middleton_p		12	"PACYNA, JM"		pacyna_jm		13	"PLACET, M"		placet_m		14	"VELDT, C"		veldt_c																																																																																																																																																																																																																																																																									
2686612	0.130434783	3	2.608695652	60	0.211912096	WHAT ATMOSPHERIC OXYGEN MEASUREMENTS CAN TELL US ABOUT THE GLOBAL CARBON-CYCLE	1993	0	0		3	"BENDER, ML"		bender_ml		1	"KEELING, RF"		keeling_rf		2	"NAJJAR, RP"		najjar_rp		4	"TANS, PP"		tans_pp																																																																																																																																																																																																																																																																																																																											
2686613	0.086956522	2	2.782608696	64	0	A STRATEGY FOR ESTIMATING THE IMPACT OF CO2 FERTILIZATION ON SOIL CARBON STORAGE	1993	0	0		3	"BONANI, G"		bonani_g_3		2	"BROECKER, W"		broecker_w_0		1	"HARRISON, K"		harrison_k_112																																																																																																																																																																																																																																																																																																																																
2686614	0.043478261	1	2.47826087	57	0	DETECTING THE AERIAL FERTILIZATION EFFECT OF ATMOSPHERIC CO2 ENRICHMENT IN TREE-RING CHRONOLOGIES	1993	0	0		1	"GRAYBILL, DA"		graybill_da		2	"IDSO, SB"		idso_sb																																																																																																																																																																																																																																																																																																																																					
2686615	0.043478261	1	1.869565217	43	0	SPECIFYING LAND SURFACE CHARACTERISTICS IN GENERAL-CIRCULATION MODELS - SOIL-PROFILE DATA SET AND DERIVED WATER-HOLDING CAPACITIES	1993	0	0		3	"LEVINE, ER"		levine_er		2	"ROSENZWEIG, CE"		rosenzweig_ce		1	"WEBB, RS"		webb_rs																																																																																																																																																																																																																																																																																																																																
2686616	0.043478261	1	4.173913043	96	0	"OXIDATION OF ATMOSPHERIC METHANE IN SOIL - MEASUREMENTS IN THE FIELD, IN SOIL CORES AND IN SOIL SAMPLES"	1993	0	0		2	"CONRAD, R"		conrad_r_40		1	"KOSCHORRECK, M"		koschorreck_m_3																																																																																																																																																																																																																																																																																																																																					
2686617	0.347826087	8	1.826086957	42	0.257500082	METHANE EMISSION FROM MINNESOTA PEATLANDS - SPATIAL AND SEASONAL VARIABILITY	1993	0	0		1	"DISE, NB"		dise_nb																																																																																																																																																																																																																																																																																																																																										
2686618	0.086956522	2	1.695652174	39	0	FACTORS AFFECTING METHANE PRODUCTION UNDER RICE	1993	0	0		2	"CICERONE, RJ"		cicerone_rj		1	"DELWICHE, CC"		delwiche_cc																																																																																																																																																																																																																																																																																																																																					
2686622	0.043478261	1	1.086956522	25	0	EMISSIONS OF LIGHT NONMETHANE HYDROCARBONS FROM THE ATLANTIC INTO THE ATMOSPHERE	1993	0	0		4	"JOHNEN, FJ"		johnen_fj		2	"KHEDIM, A"		khedim_a_4		3	"KOPPMANN, R"		koppmann_r_0		6	"KUOSA, H"		kuosa_h_3		1	"PLASSDULMER, C"		plassdulmer_c_1		5	"RUDOLPH, J"		rudolph_j_42																																																																																																																																																																																																																																																																																																																	
2686754	0.043478261	1	20.17391304	464	0	ABRUPT INCREASE IN GREENLAND SNOW ACCUMULATION AT THE END OF THE YOUNGER DRYAS EVENT	1993	0	0		1	"ALLEY, RB"		alley_rb		4	"GOW, AJ"		gow_aj		6	"GROOTES, PM"		grootes_pm		10	"MAYEWSKI, PA"		mayewski_pa		2	"MEESE, DA"		meese_da		8	"RAM, M"		ram_m_37		3	"SHUMAN, CA"		shuman_ca		5	"TAYLOR, KC"		taylor_kc		9	"WADDINGTON, ED"		waddington_ed		7	"WHITE, JWC"		white_jwc		11	"ZIELINSKI, GA"		zielinski_ga																																																																																																																																																																																																																																																																																								
2689321	0	0	0.47826087	11	0.203698218	POTENTIAL IMPACTS OF A CLIMATE CHANGE ON FOREST ECOSYSTEMS	1993	0	0		1	"KRAUCHI, N"		krauchi_n																																																																																																																																																																																																																																																																																																																																										
2718545	0.086956522	2	2.434782609	56	0.137012467	MANAGEMENT OF TROPICAL SOILS AS SINKS OR SOURCES OF ATMOSPHERIC CARBON	1993	0	0		2	"BROWN, S"		brown_s_741		1	"LUGO, AE"		lugo_ae																																																																																																																																																																																																																																																																																																																																					
2720125	0.043478261	1	9.086956522	209	0	MEAN CIRCULATION OF THE HAMBURG LSG OGCM AND ITS SENSITIVITY TO THE THERMOHALINE SURFACE FORCING	1993	0	0		3	"HASSELMANN, K"		hasselmann_k_3		1	"MAIERREIMER, E"		maierreimer_e_1		2	"MIKOLAJEWICZ, U"		mikolajewicz_u_0																																																																																																																																																																																																																																																																																																																																
2720749	0.043478261	1	3.869565217	89	0	"UPPER-AIR TEMPERATURE TRENDS OVER THE GLOBE, 1958-1989"	1993	0	0		2	"LIU, HZ"		liu_hz		1	"OORT, AH"		oort_ah																																																																																																																																																																																																																																																																																																																																					
2724139	0.086956522	2	3.826086957	88	0	METHANE FLUX - WATER-TABLE RELATIONS IN NORTHERN WETLANDS	1993	0	0		1	"MOORE, TR"		moore_tr		2	"ROULET, NT"		roulet_nt																																																																																																																																																																																																																																																																																																																																					
2726206	0.043478261	1	1.52173913	35	0	ALKYL NITRATES AND THEIR CONTRIBUTION TO REACTIVE NITROGEN AT A RURAL SITE IN ONTARIO	1993	0	0		2	"ANLAUF, KG"		anlauf_kg		3	"BOTTENHEIM, JW"		bottenheim_jw		5	"GAO, N"		gao_n_87		7	"MACKAY, GI"		mackay_gi		6	"MUTHURAMU, K"		muthuramu_k_1		1	"SHEPSON, PB"		shepson_pb		4	"WIEBE, HA"		wiebe_ha																																																																																																																																																																																																																																																																																																												
2728145	0.043478261	1	0.47826087	11	0	ELEMENTAL COMPOSITION OF AEROSOL-PARTICLES FROM 2 ATMOSPHERIC MONITORING STATIONS IN THE AMAZON BASIN	1993	0	0		1	"ARTAXO, P"		artaxo_p_1		2	"GERAB, F"		gerab_f_1		3	"RABELLO, MLC"		rabello_mlc																																																																																																																																																																																																																																																																																																																																
2728194	0.043478261	1	1.347826087	31	0	NUCLEAR MICROPROBE ANALYSIS AND SOURCE APPORTIONMENT OF INDIVIDUAL ATMOSPHERIC AEROSOL-PARTICLES	1993	0	0		1	"ARTAXO, P"		artaxo_p_1		4	"GRIME, G"		grime_g_0		2	"RABELLO, MLC"		rabello_mlc		5	"SWIETLICKI, E"		swietlicki_e_1		3	"WATT, F"		watt_f_8																																																																																																																																																																																																																																																																																																																						
2728351	0.391304348	9	9.47826087	218	0	RECORD LOW GLOBAL OZONE IN 1992	1993	0	0		2	"BHARTIA, PK"		bhartia_pk		7	"FLYNN, L"		flynn_l_35		1	"GLEASON, JF"		gleason_jf		3	"HERMAN, JR"		herman_jr		12	"KOMHYR, WD"		komhyr_wd		8	"LABOW, G"		labow_g_0		9	"LARKO, D"		larko_d_2		4	"MCPETERS, R"		mcpeters_r_0		13	"MILLER, AJ"		miller_aj		5	"NEWMAN, P"		newman_p_98		14	"PLANET, W"		planet_w_0		10	"SEFTOR, C"		seftor_c_0		6	"STOLARSKI, RS"		stolarski_rs		11	"WELLEMEYER, C"		wellemeyer_c_0																																																																																																																																																																																																																																																																									
2730854	0.043478261	1	2.434782609	56	0	MOLECULAR-GENETICS OF GROWTH AND DEVELOPMENT IN POPULUS .1. TRIPLOIDY IN HYBRID POPLARS	1993	0	0		1	"BRADSHAW, HD"		bradshaw_hd		2	"STETTLER, RF"		stettler_rf																																																																																																																																																																																																																																																																																																																																					
2733413	0.086956522	2	6.434782609	148	0	CARBON-DIOXIDE AND CLIMATE - THE IMPACT OF CLOUD PARAMETERIZATION	1993	0	0		2	"MITCHELL, JFB"		mitchell_jfb		1	"SENIOR, CA"		senior_ca																																																																																																																																																																																																																																																																																																																																					
2733418	0.043478261	1	0.869565217	20	0	SENSITIVITY OF THE EDDY MOMENTUM FLUX TO MERIDIONAL RESOLUTION IN ATMOSPHERIC GCMS	1993	0	0		1	"HELD, IM"		held_im		2	"PHILLIPPS, PJ"		phillipps_pj																																																																																																																																																																																																																																																																																																																																					
